distNorm,timeSin,timeCos,cat_food,cat_sight,scenicScore,hasMunicipality,label
0.6055497527122498,-0.9659258127212524,0.258819043636322,0.0,0.0,0.7713596224784851,1.0,1
0.241697758436203,-0.5,0.8660253882408142,0.0,0.0,0.3741556704044342,1.0,1
0.3479960262775421,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.5902336835861206,0.0,1
0.6444416642189026,0.5,0.8660253882408142,0.0,0.0,0.33792605996131897,1.0,1
0.29152581095695496,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.8313575387001038,1.0,0
0.7290344834327698,-0.258819043636322,0.9659258127212524,0.0,0.0,0.4143504500389099,1.0,1
0.23348025977611542,0.5,-0.8660253882408142,1.0,0.0,0.7672155499458313,1.0,1
0.2776699364185333,0.9659258127212524,-0.258819043636322,0.0,0.0,0.8752610683441162,0.0,1
0.13596725463867188,0.9659258127212524,0.258819043636322,1.0,0.0,0.5698649287223816,0.0,1
0.4350624978542328,-0.9659258127212524,0.258819043636322,0.0,1.0,0.5033410787582397,1.0,1
0.46498408913612366,0.5,-0.8660253882408142,0.0,0.0,0.7661203145980835,1.0,1
0.7044700384140015,-0.8660253882408142,0.5,0.0,1.0,0.27960556745529175,0.0,0
0.1677558273077011,0.258819043636322,-0.9659258127212524,0.0,0.0,0.6420550346374512,1.0,1
0.2559700906276703,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.43196162581443787,1.0,1
0.3067195415496826,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.8511447310447693,1.0,0
0.38178566098213196,1.2246468525851679e-16,-1.0,0.0,0.0,0.5219202041625977,1.0,1
0.4712105989456177,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.6170687675476074,0.0,1
0.3114570677280426,0.5,0.8660253882408142,0.0,0.0,0.7456685304641724,1.0,1
0.07297220826148987,-0.5,-0.8660253882408142,0.0,0.0,0.6430283784866333,1.0,1
0.5617505311965942,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.23352473974227905,1.0,1
0.32895588874816895,-0.8660253882408142,0.5,0.0,0.0,0.602602481842041,0.0,0
0.42242947220802307,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.5534111261367798,1.0,1
0.17173780500888824,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.7050555944442749,0.0,1
0.369507759809494,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.6069986820220947,0.0,1
0.48112785816192627,0.8660253882408142,0.5,0.0,0.0,0.4846201539039612,1.0,1
0.2672915458679199,-0.8660253882408142,0.5,0.0,0.0,0.5857236385345459,1.0,1
0.4328538179397583,-0.258819043636322,-0.9659258127212524,0.0,1.0,0.6282286047935486,1.0,1
0.37615087628364563,0.9659258127212524,-0.258819043636322,0.0,1.0,0.4883459806442261,0.0,1
0.41932064294815063,-0.5,0.8660253882408142,0.0,0.0,0.5760411620140076,0.0,1
0.05491585657000542,-0.5,-0.8660253882408142,0.0,0.0,0.6880983114242554,1.0,0
0.15637041628360748,-0.5,-0.8660253882408142,0.0,0.0,0.7661556005477905,1.0,1
0.32671841979026794,-1.0,-1.8369701465288538e-16,0.0,0.0,0.8029272556304932,1.0,0
0.061177585273981094,-0.9659258127212524,0.258819043636322,0.0,0.0,0.9418178796768188,0.0,1
0.42999857664108276,0.9659258127212524,0.258819043636322,0.0,0.0,0.7783944010734558,1.0,1
0.33513522148132324,-1.0,-1.8369701465288538e-16,0.0,0.0,0.5823184847831726,1.0,1
0.3948372006416321,0.9659258127212524,-0.258819043636322,0.0,0.0,0.5650743246078491,1.0,0
0.1831086277961731,0.9659258127212524,0.258819043636322,0.0,0.0,0.5181028246879578,1.0,0
0.9029170870780945,-0.9659258127212524,0.258819043636322,0.0,0.0,0.2971591055393219,1.0,0
0.12998993694782257,-0.5,0.8660253882408142,0.0,0.0,0.6889793276786804,1.0,0
0.12296365201473236,-0.5,-0.8660253882408142,0.0,0.0,0.6459460258483887,1.0,1
0.4117812216281891,0.5,0.8660253882408142,0.0,0.0,0.500840425491333,1.0,1
0.46768471598625183,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.3115029036998749,0.0,1
0.22633036971092224,-0.5,-0.8660253882408142,0.0,1.0,0.4855479300022125,1.0,1
0.5472642183303833,-0.258819043636322,0.9659258127212524,0.0,0.0,0.533049464225769,1.0,0
0.3521738648414612,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.6362240314483643,1.0,1
0.23900078237056732,-0.8660253882408142,-0.5,1.0,0.0,0.7529579997062683,1.0,1
0.33471736311912537,-1.0,-1.8369701465288538e-16,0.0,0.0,0.5938071608543396,1.0,1
0.1387093961238861,0.5,-0.8660253882408142,0.0,0.0,0.7323934435844421,0.0,1
0.9555167555809021,-0.7071067690849304,-0.7071067690849304,1.0,0.0,0.5098180770874023,1.0,1
0.05575426667928696,0.8660253882408142,0.5,0.0,0.0,0.764187753200531,1.0,1
0.03399168327450752,0.8660253882408142,0.5,1.0,0.0,0.6881937980651855,1.0,1
0.12874116003513336,-0.258819043636322,-0.9659258127212524,0.0,1.0,0.5569872260093689,1.0,1
0.38481009006500244,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.7272169589996338,1.0,1
0.11426886916160583,0.9659258127212524,-0.258819043636322,0.0,0.0,0.4873642027378082,0.0,1
0.10192185640335083,0.8660253882408142,0.5,0.0,0.0,0.6232762336730957,1.0,0
0.37907102704048157,1.0,6.123234262925839e-17,0.0,0.0,0.6732513904571533,1.0,1
0.25306129455566406,-0.7071067690849304,-0.7071067690849304,1.0,0.0,0.38748639822006226,0.0,1
0.34663018584251404,-0.5,0.8660253882408142,0.0,0.0,0.5345317125320435,1.0,1
0.5003237128257751,-0.258819043636322,-0.9659258127212524,0.0,1.0,0.569213330745697,1.0,1
0.2004871815443039,0.8660253882408142,0.5,0.0,0.0,0.6422557234764099,1.0,1
0.26161709427833557,-0.258819043636322,0.9659258127212524,0.0,1.0,0.5217881202697754,1.0,1
0.184357687830925,0.8660253882408142,-0.5,1.0,0.0,0.6188044548034668,1.0,1
0.29662078619003296,0.7071067690849304,0.7071067690849304,1.0,1.0,0.7742372751235962,0.0,1
0.2690368890762329,0.7071067690849304,0.7071067690849304,0.0,0.0,0.9401881694793701,0.0,0
0.4009706974029541,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.6204379796981812,0.0,1
0.5078133940696716,-0.258819043636322,0.9659258127212524,0.0,0.0,0.24785059690475464,1.0,1
0.45923560857772827,-0.8660253882408142,-0.5,0.0,0.0,0.6555975675582886,0.0,0
0.08755394071340561,-0.5,-0.8660253882408142,0.0,0.0,0.6967655420303345,1.0,1
0.22991563379764557,0.7071067690849304,0.7071067690849304,0.0,0.0,0.5207287669181824,1.0,1
0.17560264468193054,0.9659258127212524,0.258819043636322,0.0,0.0,0.5921577215194702,1.0,1
0.2623487710952759,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.5551571249961853,1.0,1
0.6063496470451355,0.7071067690849304,0.7071067690849304,0.0,0.0,0.28519806265830994,0.0,0
0.11301880329847336,0.9659258127212524,0.258819043636322,0.0,0.0,0.7340302467346191,1.0,1
0.18018683791160583,0.8660253882408142,0.5,0.0,0.0,0.9841285943984985,0.0,1
0.2754442095756531,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.4973992705345154,1.0,0
0.2145063728094101,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.9623488783836365,1.0,1
0.16197530925273895,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.7502298951148987,1.0,1
0.3520005941390991,0.8660253882408142,-0.5,0.0,0.0,0.6100651025772095,1.0,1
0.3036419451236725,0.7071067690849304,0.7071067690849304,0.0,0.0,0.5998850464820862,0.0,1
0.1838143765926361,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.587171196937561,1.0,1
0.06031987443566322,0.7071067690849304,0.7071067690849304,1.0,1.0,0.8136179447174072,0.0,1
0.5043817162513733,0.258819043636322,-0.9659258127212524,0.0,0.0,0.6261059641838074,1.0,0
0.17363294959068298,-0.258819043636322,0.9659258127212524,0.0,0.0,0.34941208362579346,1.0,1
0.7597790360450745,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.8015662431716919,1.0,1
0.6316652297973633,0.7071067690849304,0.7071067690849304,0.0,1.0,0.21251943707466125,0.0,1
0.4675979018211365,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.4878517687320709,1.0,1
0.11630066484212875,1.2246468525851679e-16,-1.0,0.0,0.0,0.35810649394989014,1.0,1
0.1665235161781311,1.2246468525851679e-16,-1.0,0.0,0.0,0.6765518188476562,1.0,0
0.299336314201355,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.581112265586853,1.0,1
0.16323727369308472,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.6416273713111877,1.0,1
0.2656345069408417,0.0,1.0,0.0,0.0,0.7128328084945679,1.0,1
0.030885763466358185,-0.8660253882408142,0.5,0.0,0.0,0.7479853630065918,1.0,1
0.5687592029571533,-0.7071067690849304,-0.7071067690849304,1.0,1.0,0.5963832139968872,1.0,0
0.43322473764419556,-0.5,-0.8660253882408142,0.0,0.0,0.39778798818588257,1.0,1
0.2648518681526184,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.6791815161705017,1.0,1
0.7950184941291809,0.8660253882408142,0.5,0.0,0.0,0.30773863196372986,1.0,0
0.18285255134105682,0.9659258127212524,0.258819043636322,0.0,0.0,0.6530227661132812,1.0,1
0.8002039790153503,0.9659258127212524,0.258819043636322,0.0,1.0,0.4404503107070923,1.0,1
0.046086300164461136,0.5,0.8660253882408142,0.0,1.0,0.7013109922409058,1.0,1
0.02145405486226082,-0.7071067690849304,-0.7071067690849304,0.0,1.0,0.7734981775283813,1.0,0
0.5334231853485107,0.258819043636322,-0.9659258127212524,0.0,1.0,0.36015161871910095,1.0,1
0.19471897184848785,0.7071067690849304,0.7071067690849304,0.0,0.0,0.8669673800468445,1.0,1
0.30298662185668945,0.0,1.0,0.0,0.0,0.7577732801437378,1.0,1
0.44639015197753906,0.7071067690849304,0.7071067690849304,0.0,0.0,0.5918024778366089,1.0,1
0.639606237411499,0.0,1.0,0.0,0.0,0.44379788637161255,0.0,1
0.15646855533123016,-0.8660253882408142,0.5,0.0,1.0,0.7061100006103516,1.0,1
0.3112982213497162,0.9659258127212524,-0.258819043636322,0.0,0.0,0.8054543733596802,1.0,1
0.2713230550289154,-0.258819043636322,0.9659258127212524,0.0,0.0,0.7629793286323547,1.0,1
0.030590062960982323,0.8660253882408142,0.5,0.0,1.0,0.9483316540718079,1.0,1
0.3728065490722656,0.258819043636322,0.9659258127212524,0.0,0.0,0.5623130798339844,1.0,1
0.4263920187950134,0.258819043636322,-0.9659258127212524,0.0,1.0,0.6593139171600342,0.0,1
0.3554198443889618,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.8005911707878113,1.0,1
0.3216880261898041,-0.8660253882408142,-0.5,0.0,0.0,0.5002341270446777,0.0,1
0.4835832715034485,1.0,6.123234262925839e-17,0.0,0.0,0.40985190868377686,1.0,0
0.4561547636985779,0.5,-0.8660253882408142,0.0,0.0,0.6132033467292786,0.0,1
0.134094700217247,0.7071067690849304,0.7071067690849304,0.0,0.0,0.5477113723754883,0.0,0
0.7182830572128296,0.8660253882408142,0.5,0.0,0.0,0.16848473250865936,1.0,1
0.5203375220298767,0.9659258127212524,0.258819043636322,0.0,1.0,0.7160281538963318,1.0,1
0.20669426023960114,0.5,-0.8660253882408142,0.0,0.0,0.8989876508712769,1.0,1
0.17284899950027466,0.0,1.0,0.0,0.0,0.5365725755691528,0.0,1
0.19205012917518616,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.4891769587993622,1.0,1
0.4357917904853821,-0.9659258127212524,0.258819043636322,0.0,1.0,0.48412564396858215,1.0,0
0.5584623217582703,-0.258819043636322,0.9659258127212524,1.0,0.0,0.7086901068687439,1.0,1
0.7050164937973022,-0.8660253882408142,0.5,0.0,0.0,0.3858810067176819,1.0,0
0.24047532677650452,0.5,-0.8660253882408142,0.0,0.0,0.6939666271209717,0.0,1
0.07207057625055313,-0.258819043636322,0.9659258127212524,0.0,0.0,0.8127029538154602,1.0,1
0.20692363381385803,-0.8660253882408142,-0.5,0.0,1.0,0.7226153612136841,1.0,1
0.15149708092212677,0.9659258127212524,-0.258819043636322,1.0,0.0,0.9483621716499329,1.0,1
0.48583462834358215,1.2246468525851679e-16,-1.0,0.0,0.0,0.449099063873291,1.0,1
0.2244548499584198,-0.9659258127212524,0.258819043636322,0.0,1.0,0.6724415421485901,0.0,1
0.18271246552467346,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.7435076236724854,0.0,0
0.23607659339904785,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.6746123433113098,1.0,1
0.1874251663684845,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.5234222412109375,1.0,1
0.14992697536945343,0.258819043636322,0.9659258127212524,1.0,0.0,0.5041561722755432,0.0,1
0.61512690782547,0.8660253882408142,0.5,0.0,0.0,0.2684149742126465,1.0,0
0.12390891462564468,-0.9659258127212524,-0.258819043636322,0.0,1.0,0.846983790397644,1.0,1
0.48875609040260315,0.5,0.8660253882408142,0.0,0.0,0.4325615465641022,1.0,0
0.03956354409456253,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.8506094813346863,1.0,1
0.429421991109848,-0.8660253882408142,-0.5,0.0,0.0,0.5983004570007324,1.0,1
0.7430547475814819,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.2822440564632416,0.0,0
0.14396890997886658,0.9659258127212524,0.258819043636322,0.0,0.0,0.585530698299408,1.0,1
0.1322292536497116,-1.0,-1.8369701465288538e-16,0.0,0.0,0.7539873719215393,1.0,1
0.2367723286151886,1.0,6.123234262925839e-17,0.0,0.0,0.6932665705680847,1.0,1
0.08813934028148651,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.8297351598739624,0.0,1
0.11160799860954285,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.6755703091621399,1.0,1
0.8695962429046631,0.9659258127212524,0.258819043636322,0.0,0.0,0.23819571733474731,1.0,1
0.5362797975540161,0.9659258127212524,-0.258819043636322,0.0,0.0,0.5483406782150269,1.0,1
0.10220155119895935,-0.5,-0.8660253882408142,0.0,0.0,0.9618870615959167,0.0,1
0.5762845277786255,-0.5,-0.8660253882408142,0.0,0.0,0.2303558886051178,1.0,1
0.22030887007713318,-0.5,-0.8660253882408142,0.0,0.0,0.5699876546859741,1.0,1
0.33965831995010376,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.7187368273735046,1.0,1
0.2730134427547455,0.0,1.0,0.0,0.0,0.6959661245346069,1.0,1
0.5360559821128845,0.5,-0.8660253882408142,0.0,0.0,0.6227249503135681,0.0,1
0.36442694067955017,0.8660253882408142,0.5,0.0,0.0,0.5533382892608643,1.0,1
0.19331799447536469,0.8660253882408142,0.5,0.0,0.0,0.4615536034107208,1.0,1
0.5055605173110962,-0.8660253882408142,0.5,0.0,0.0,0.797943651676178,1.0,1
0.137287899851799,0.9659258127212524,0.258819043636322,0.0,0.0,0.8939313888549805,1.0,1
0.5591700077056885,0.258819043636322,0.9659258127212524,0.0,0.0,0.5167883038520813,1.0,1
0.7090716361999512,0.9659258127212524,0.258819043636322,0.0,1.0,0.3192150890827179,0.0,0
0.36379191279411316,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.5445188879966736,1.0,1
0.3764997720718384,0.5,-0.8660253882408142,1.0,0.0,0.6461126804351807,1.0,1
0.1328774094581604,0.7071067690849304,0.7071067690849304,0.0,0.0,0.6958164572715759,0.0,1
0.858194887638092,-0.258819043636322,0.9659258127212524,0.0,0.0,0.3687276840209961,1.0,1
0.11738435178995132,0.8660253882408142,-0.5,1.0,1.0,0.9828284382820129,1.0,1
0.3190979063510895,-0.258819043636322,0.9659258127212524,0.0,0.0,0.7790023684501648,1.0,1
0.6370193958282471,0.5,0.8660253882408142,0.0,0.0,0.3058735430240631,0.0,1
0.1621841937303543,-0.7071067690849304,-0.7071067690849304,1.0,0.0,0.7304458022117615,1.0,1
0.3059602975845337,0.5,-0.8660253882408142,0.0,0.0,0.5689653158187866,1.0,1
0.1396496593952179,0.7071067690849304,0.7071067690849304,0.0,0.0,0.7748666405677795,1.0,1
0.46838778257369995,0.0,1.0,0.0,0.0,0.5563064217567444,1.0,1
0.5855669975280762,-0.8660253882408142,0.5,0.0,0.0,0.95237135887146,1.0,0
0.12603062391281128,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.8013739585876465,1.0,1
0.0414644330739975,-0.7071067690849304,-0.7071067690849304,1.0,0.0,0.7591401934623718,1.0,1
0.008125662803649902,-1.0,-1.8369701465288538e-16,0.0,0.0,1.0,1.0,1
0.1660315990447998,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.7478166222572327,0.0,1
0.30716589093208313,0.5,-0.8660253882408142,0.0,0.0,0.4186084270477295,1.0,1
0.6756150722503662,0.9659258127212524,-0.258819043636322,0.0,0.0,0.44352543354034424,1.0,1
0.3640841841697693,-0.5,0.8660253882408142,0.0,1.0,0.7100134491920471,1.0,1
0.2985362708568573,0.0,1.0,0.0,1.0,0.7234112620353699,1.0,1
0.504427969455719,-0.8660253882408142,0.5,0.0,0.0,0.6985622048377991,1.0,1
0.4315532147884369,0.8660253882408142,-0.5,0.0,0.0,0.6072808504104614,1.0,1
0.24104085564613342,0.258819043636322,-0.9659258127212524,0.0,1.0,0.691946268081665,1.0,1
0.08037588745355606,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.5494407415390015,1.0,1
0.5247169137001038,0.9659258127212524,-0.258819043636322,0.0,0.0,0.766904890537262,1.0,1
0.3920470178127289,-0.8660253882408142,-0.5,0.0,0.0,0.5581359267234802,1.0,1
0.07683855295181274,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.6146504878997803,1.0,1
0.3745707869529724,1.0,6.123234262925839e-17,0.0,0.0,1.0,1.0,1
0.1843377649784088,-1.0,-1.8369701465288538e-16,0.0,0.0,0.9598439931869507,1.0,0
0.6338639259338379,0.9659258127212524,0.258819043636322,0.0,0.0,0.4159057140350342,0.0,1
0.14369572699069977,-0.8660253882408142,0.5,0.0,0.0,0.4460514485836029,0.0,1
0.5329143404960632,-0.258819043636322,0.9659258127212524,0.0,0.0,0.42577216029167175,1.0,1
0.7025018334388733,-0.258819043636322,0.9659258127212524,0.0,0.0,0.6856194138526917,1.0,1
0.22196395695209503,-1.0,-1.8369701465288538e-16,0.0,0.0,0.7155250310897827,1.0,1
0.3002253770828247,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.44747185707092285,1.0,1
0.3992883861064911,-0.5,-0.8660253882408142,0.0,1.0,0.7179530262947083,0.0,1
0.3594537079334259,0.258819043636322,0.9659258127212524,0.0,1.0,0.588794469833374,1.0,1
0.0673242062330246,-0.258819043636322,-0.9659258127212524,0.0,1.0,0.6690325736999512,1.0,1
0.2219620943069458,-0.8660253882408142,0.5,0.0,0.0,0.6030929088592529,0.0,1
0.5671300888061523,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.7123938202857971,1.0,1
0.25673094391822815,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.7536299824714661,1.0,1
0.6815333962440491,1.0,6.123234262925839e-17,0.0,0.0,0.23632466793060303,1.0,1
0.5406219363212585,0.9659258127212524,-0.258819043636322,0.0,0.0,0.5847674012184143,1.0,1
0.2516757547855377,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.6903043985366821,1.0,1
0.2072102129459381,-0.5,-0.8660253882408142,0.0,0.0,0.6333337426185608,0.0,1
0.10842031240463257,0.9659258127212524,-0.258819043636322,1.0,0.0,0.6906377077102661,1.0,1
0.11407387256622314,1.2246468525851679e-16,-1.0,1.0,0.0,0.6132051944732666,1.0,1
0.25623753666877747,0.258819043636322,-0.9659258127212524,0.0,0.0,0.5725023150444031,0.0,1
0.19341398775577545,0.9659258127212524,-0.258819043636322,0.0,0.0,0.7467515468597412,1.0,0
0.269124835729599,-0.5,-0.8660253882408142,0.0,0.0,0.6238020658493042,1.0,1
0.5257489681243896,0.258819043636322,-0.9659258127212524,0.0,1.0,0.6189777851104736,1.0,1
0.35611793398857117,0.5,-0.8660253882408142,0.0,0.0,0.5041940808296204,1.0,1
0.5040379762649536,-1.0,-1.8369701465288538e-16,1.0,0.0,0.6541051864624023,1.0,1
0.2798033654689789,-0.258819043636322,-0.9659258127212524,0.0,0.0,0.8572649955749512,0.0,1
0.3423611521720886,-0.9659258127212524,-0.258819043636322,1.0,1.0,0.6278018951416016,1.0,1
0.25939077138900757,1.2246468525851679e-16,-1.0,0.0,0.0,0.7483986616134644,1.0,1
0.2469504326581955,0.7071067690849304,0.7071067690849304,0.0,0.0,0.7604711651802063,1.0,1
0.7103589773178101,-0.8660253882408142,-0.5,0.0,1.0,0.3695058226585388,0.0,1
0.20115108788013458,-1.0,-1.8369701465288538e-16,0.0,0.0,0.7839292287826538,1.0,0
0.39612722396850586,0.8660253882408142,-0.5,0.0,0.0,0.261671245098114,0.0,1
0.16045527160167694,-0.5,0.8660253882408142,0.0,0.0,0.3197873532772064,1.0,1
0.6964508891105652,1.0,6.123234262925839e-17,0.0,0.0,0.40235283970832825,0.0,0
0.13305902481079102,0.0,1.0,0.0,0.0,0.8284903764724731,0.0,1
0.14749294519424438,1.0,6.123234262925839e-17,0.0,0.0,0.7134954929351807,0.0,0
0.5460850596427917,1.0,6.123234262925839e-17,0.0,0.0,0.638838529586792,1.0,1
0.3992967903614044,-0.9659258127212524,0.258819043636322,0.0,0.0,0.42009127140045166,1.0,0
0.24306802451610565,1.0,6.123234262925839e-17,0.0,0.0,0.81089186668396,1.0,1
0.4563368558883667,0.9659258127212524,-0.258819043636322,0.0,0.0,0.8161534667015076,1.0,1
0.2866915166378021,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.5521926879882812,0.0,0
0.20920737087726593,0.5,0.8660253882408142,0.0,0.0,0.8110461235046387,1.0,1
0.2395203858613968,1.2246468525851679e-16,-1.0,0.0,0.0,0.6836625337600708,1.0,1
0.6361083984375,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.5482218861579895,1.0,1
0.5030784010887146,-0.9659258127212524,-0.258819043636322,0.0,0.0,0.7924825549125671,1.0,1
0.4080455005168915,1.0,6.123234262925839e-17,0.0,0.0,0.6450727581977844,1.0,1
0.3246455788612366,-0.8660253882408142,0.5,0.0,0.0,0.7523435354232788,1.0,1
0.2326270043849945,-0.8660253882408142,0.5,0.0,1.0,0.494229793548584,0.0,0
0.20945368707180023,0.8660253882408142,0.5,0.0,0.0,0.8053192496299744,1.0,1
0.5406453609466553,-0.5,0.8660253882408142,0.0,0.0,0.7711784243583679,1.0,1
0.08568228781223297,-0.258819043636322,0.9659258127212524,0.0,0.0,0.6186338067054749,1.0,1
0.055909402668476105,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.7235918641090393,0.0,1
0.44603168964385986,1.0,6.123234262925839e-17,0.0,0.0,0.6799031496047974,1.0,1
0.1984860599040985,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.7679246068000793,1.0,1
0.5909141302108765,-0.8660253882408142,-0.5,0.0,0.0,0.30058377981185913,1.0,1
0.5189765691757202,0.7071067690849304,0.7071067690849304,0.0,0.0,0.565248429775238,1.0,1
0.309832900762558,-0.258819043636322,0.9659258127212524,0.0,0.0,0.5951812863349915,1.0,1
0.5216094851493835,-0.5,0.8660253882408142,0.0,0.0,0.39389702677726746,0.0,1
0.5529671907424927,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.7270251512527466,1.0,0
0.6039180755615234,-1.0,-1.8369701465288538e-16,1.0,0.0,0.49886003136634827,1.0,1
0.2230406254529953,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.835936963558197,1.0,1
0.040661100298166275,0.5,0.8660253882408142,0.0,0.0,0.6036574840545654,1.0,1
0.004459470044821501,0.5,0.8660253882408142,0.0,0.0,0.8861120939254761,1.0,1
0.5505899786949158,-0.8660253882408142,-0.5,0.0,1.0,0.6839584708213806,0.0,1
0.29546821117401123,0.7071067690849304,-0.7071067690849304,0.0,0.0,0.6159436106681824,1.0,1
0.11760715395212173,-0.8660253882408142,-0.5,0.0,0.0,0.6666193604469299,1.0,1
0.34376218914985657,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.4324781596660614,1.0,1
0.2995527386665344,-0.8660253882408142,-0.5,0.0,0.0,0.5200157165527344,0.0,1
0.3258509635925293,-0.8660253882408142,0.5,0.0,0.0,0.5691795349121094,1.0,1
0.2511845529079437,0.7071067690849304,0.7071067690849304,0.0,0.0,0.5280210375785828,1.0,1
0.47255629301071167,-0.8660253882408142,0.5,0.0,0.0,0.4485298991203308,1.0,1
0.11938460171222687,-0.5,0.8660253882408142,1.0,1.0,0.7640222311019897,0.0,1
